ipca;cdi;cambio;impacto_cdi_ativos;impacto_cdi_passivos;impacto_cdi_total;impacto_ipca_ativos;impacto_ipca_passivos;impacto_ipca_total;impacto_cambio_ativos;impacto_cambio_passivos;impacto_cambio_total;impacto_total
0,13582356277614013;0,4723622218776694;0,2104475951988959;968342,5548492223;3566334,775176404;-2597992,2203271817;162988,27533136815;230900,05671943823;-67911,78138807009;315671,39279834385;3156713,927983438;-2841042,5351850945;-5506946,536900346
0,11333604083936513;0,4581986735222642;0,21386837361299302;939307,2807206416;3459399,9850930944;-2520092,7043724526;136003,24900723816;192671,2694269207;-56668,02041968255;320802,5604194895;3208025,6041948954;-2887223,0437754057;-5463983,768567541
0,09854418926169012;0,5094756971112925;0,12121565457369432;1044425,1790781496;3846541,5131902583;-2802116,3341121087;118253,02711402814;167525,1217448732;-49272,094630845066;181823,48186054148;1818234,8186054148;-1636411,3367448733;-4487799,765487827
0,09483455899395715;0,46957794814089965;0,10188026259776818;962634,7936888443;3545313,5084637925;-2582678,714774948;113801,47079274859;161218,75028972715;-47417,27949697856;152820,39389665227;1528203,9389665227;-1375383,5450698705;-4005479,539341797
0,1785800220452578;0,4617244292826941;0,21741071399888195;946535,0800295229;3486019,44108434;-2539484,361054817;214296,02645430935;303586,0374769383;-89290,01102262893;326116,0709983229;3261160,709983229;-2935044,6389849065;-5563819,011062352
0,15638195595987503;0,4943244888664741;0,1843870810816241;1013365,2021762719;3732149,8909418797;-2718784,688765608;187658,34715185003;265849,32513178757;-78190,97797993754;276580,62162243616;2765806,2162243617;-2489225,5946019255;-5286201,261347471
0,1285282896542627;0,4862327870256084;0,13971969073135926;996777,2134024972;3671057,5420433437;-2674280,3286408465;154233,94758511524;218498,09241224657;-64264,14482713133;209579,5360970389;2095795,3609703889;-1886215,82487335;-4624760,298341328
0,12341764437675579;0,4858479746132324;0,14114319966655742;995988,3479571264;3668152,208329905;-2672163,8603727785;148101,17325210694;209809,99544048484;-61708,822188377904;211714,79949983614;2117147,9949983614;-1905433,1954985254;-4639305,8780596815
0,15607447652469966;0,4643586389208087;0,09882533079076558;951935,2097876578;3505907,7238521054;-2553972,5140644475;187289,3718296396;265326,61009198945;-78037,23826234986;148237,99618614838;1482379,9618614838;-1334141,9656753354;-3966151,7180021326
0,13775736841833006;0,45474134469960886;0,10413052188173895;932219,7566341981;3433297,1524820467;-2501077,3958478486;165308,84210199607;234187,52631116108;-68878,68420916502;156195,78282260842;1561957,8282260844;-1405762,0454034759;-3975718,1254604897
0,15652564320705603;0,512746189164397;0,14813219781153567;1051129,6877870138;3871233,728191197;-2820104,040404183;187830,77184846724;266093,5934519952;-78262,82160352799;222198,29671730348;2221982,967173035;-1999784,6704557312;-4898151,5324634425
0,1429423284759186;0,4797160181354596;0,18559594099108861;983417,8371776922;3621855,93692272;-2638438,0997450277;171530,79417110232;243001,9584090616;-71471,16423795928;278393,91148663295;2783939,1148663294;-2505545,2033796962;-5215454,467362683
0,14112060673062388;0,44034785997411674;0,1054756512898276;902713,1129469393;3324626,3428045814;-2421913,229857642;169344,72807674867;239905,0314420606;-70560,30336531193;158213,4769347414;1582134,769347414;-1423921,2924126724;-3916394,825635627
0,1297379936482607;0,4395218159344412;0,09421264191089224;901019,7226656044;3318389,710305031;-2417369,9876394263;155685,59237791284;220554,58920204316;-64868,99682413033;141318,96286633835;1413189,6286633837;-1271870,6657970452;-3754109,650260602
0,13921726537813756;0,4976210747684773;0,09976470958261913;1020123,2032753784;3757039,1145020034;-2736915,911226625;167060,71845376506;236669,35114283385;-69608,63268906879;149647,0643739287;1496470,6437392868;-1346823,5793653582;-4153348,123281052
0,1552402236857815;0,43411027832954435;0,13149919590489986;889926,0705755659;3277532,60138806;-2387606,530812494;186288,2684229378;263908,3802658286;-77620,11184289076;197248,79385734978;1972487,938573498;-1775239,1447161483;-4240465,787371533
0,16932882308220656;0,5048961211516654;0,15351918976447146;1035037,048360914;3811965,7146950737;-2776928,6663341597;203194,58769864787;287858,99923975114;-84664,41154110327;230278,78464670718;2302787,8464670717;-2072509,0618203646;-4934102,139695628
0,14459045649055233;0,5191069825827269;0,16770024299685604;1064169,3142945901;3919257,7184995883;-2855088,404204998;173508,5477886628;245803,77603393895;-72295,22824527614;251550,36449528407;2515503,6449528406;-2263953,2804575567;-5191336,912907831
0,0810239798454175;0,3948797598352155;0,1144556063229803;809503,5076621918;2981342,186755877;-2171838,679093685;97228,775814501;137740,76573720973;-40511,98992270873;171683,40948447044;1716834,0948447045;-1545150,685360234;-3757501,354376628
